time,lat,lon,ele
2024-07-28T15:09:41.000Z,47.5596065819263458251953125,-3.0579692311584949493408203125,0.800000011920928955078125
2024-07-28T15:09:48.000Z,47.55943701602518558502197265625,-3.0580441653728485107421875,0.800000011920928955078125
2024-07-28T15:09:49.000Z,47.5594089366495609283447265625,-3.05805422365665435791015625,0.800000011920928955078125
2024-07-28T15:09:56.000Z,47.55922461859881877899169921875,-3.05815254338085651397705078125,0.4000000059604644775390625
2024-07-28T15:10:01.000Z,47.5591427274048328399658203125,-3.05825178511440753936767578125,0.4000000059604644775390625
2024-07-28T15:10:04.000Z,47.5590808689594268798828125,-3.05832789279520511627197265625,0.4000000059604644775390625
2024-07-28T15:10:05.000Z,47.5590594112873077392578125,-3.058341555297374725341796875,0.60000002384185791015625
2024-07-28T15:10:07.000Z,47.5590191781520843505859375,-3.0583943612873554229736328125,0.60000002384185791015625
2024-07-28T15:10:09.000Z,47.5589844770729541778564453125,-3.05843652226030826568603515625,0.60000002384185791015625
2024-07-28T15:10:10.000Z,47.5589735805988311767578125,-3.05845127440989017486572265625,0.60000002384185791015625
2024-07-28T15:10:13.000Z,47.558920942246913909912109375,-3.05851933546364307403564453125,0.60000002384185791015625
2024-07-28T15:10:14.000Z,47.55890761502087116241455078125,-3.0585378594696521759033203125,0.60000002384185791015625
2024-07-28T15:10:20.000Z,47.558787167072296142578125,-3.05863651446998119354248046875,0.800000011920928955078125
2024-07-28T15:10:27.000Z,47.55863436497747898101806640625,-3.05872670374810695648193359375,0.800000011920928955078125
2024-07-28T15:10:30.000Z,47.55856462754309177398681640625,-3.05876073427498340606689453125,0.800000011920928955078125
2024-07-28T15:10:33.000Z,47.558502517640590667724609375,-3.058794178068637847900390625,0.800000011920928955078125
2024-07-28T15:10:35.000Z,47.558454237878322601318359375,-3.05881555192172527313232421875,0.800000011920928955078125
2024-07-28T15:10:36.000Z,47.55842967890202999114990234375,-3.05882829241454601287841796875,0.800000011920928955078125
2024-07-28T15:10:38.000Z,47.5583796389400959014892578125,-3.05885259993374347686767578125,0.800000011920928955078125
2024-07-28T15:10:39.000Z,47.55835658870637416839599609375,-3.0588671006262302398681640625,0.800000011920928955078125
2024-07-28T15:10:41.000Z,47.55830562673509120941162109375,-3.05889132432639598846435546875,0.800000011920928955078125
2024-07-28T15:10:44.000Z,47.5582488812506198883056640625,-3.05893491022288799285888671875,1
2024-07-28T15:10:50.000Z,47.55813966505229473114013671875,-3.05899928323924541473388671875,1.2000000476837158203125
2024-07-28T15:10:52.000Z,47.55809046328067779541015625,-3.0590162985026836395263671875,1
2024-07-28T15:10:54.000Z,47.55804997868835926055908203125,-3.0590478144586086273193359375,1
2024-07-28T15:10:55.000Z,47.558025754988193511962890625,-3.0590615607798099517822265625,1
2024-07-28T15:10:56.000Z,47.5580048002302646636962890625,-3.05907488800585269927978515625,1
